"product_id","category","units_sold","price"
"P0085","Electronics",61,"86.6"
"P0068","Electronics",66,"92.35"
"P0126","Clothing",78,"90.88"
"P0133","Clothing",84,"38.26"
"P0096","Toys",90,"59.26"
"P0016","Clothing",99,"34.13"
"P0031","Electronics",99,"62.37"
"P0129","Furniture",94,"69.69"
"P0116","Furniture",148,"98.37"
"P0070","Electronics",73,"52.1"
"P0171","Electronics",61,"28.51"
"P0175","Electronics",108,"38.15"
"P0046","Clothing",90,"92.44"
"P0067","Furniture",65,"10.92"
"P0183","Electronics",58,"42.97"
"P0079","Furniture",117,"94.69"
"P0187","Clothing",97,"27.11"
"P0178","Clothing",107,"42.48"
"P0057","Clothing",121,"12.75"
"P0083","Toys",109,"92.69"
"P0069","Clothing",139,"34.48"
"P0125","Clothing",77,"45.76"
"P0017","Toys",80,"58.03"
"P0149","Furniture",168,"31.19"
"P0094","Groceries",134,"60.5"
"P0066","Clothing",121,"72.67"
"P0061","Clothing",128,"95.35"
"P0085","Electronics",103,"42.1"
"P0068","Electronics",52,"45.81"
"P0126","Clothing",68,"63.45"
"P0133","Clothing",102,"88.4"
"P0096","Toys",120,"97.99"
"P0031","Electronics",59,"82.72"
"P0159","Electronics",69,"66.46"
"P0129","Furniture",72,"46.74"
"P0116","Furniture",84,"91.37"
"P0070","Electronics",129,"84.04"
"P0171","Electronics",67,"48.27"
"P0175","Electronics",71,"88.48"
"P0067","Furniture",138,"80.93"
"P0166","Groceries",108,"49.96"
"P0079","Furniture",111,"37.27"
"P0187","Clothing",65,"41.13"
"P0178","Clothing",120,"77.39"
"P0057","Clothing",73,"43.32"
"P0153","Furniture",63,"70.27"
"P0083","Toys",105,"86.44"
"P0069","Clothing",72,"97.24"
"P0125","Clothing",138,"65.26"
"P0017","Toys",105,"95.56"
"P0149","Furniture",46,"68.35"
"P0094","Groceries",64,"52.1"
"P0061","Clothing",7,"50.11"
"P0068","Electronics",13,"26.3"
"P0126","Clothing",107,"25.96"
"P0133","Clothing",102,"28.54"
"P0096","Toys",98,"22.89"
"P0016","Clothing",106,"10.23"
"P0031","Electronics",65,"61.05"
"P0159","Electronics",93,"31.14"
"P0129","Furniture",77,"69.36"
"P0070","Electronics",141,"16.33"
"P0171","Electronics",63,"91.64"
"P0175","Electronics",32,"75.36"
"P0046","Clothing",78,"41.53"
"P0183","Electronics",95,"13.29"
"P0166","Groceries",84,"75.7"
"P0079","Furniture",65,"59.42"
"P0187","Clothing",110,"91.13"
"P0178","Clothing",112,"16.48"
"P0057","Clothing",109,"52.04"
"P0083","Toys",87,"18.6"
"P0069","Clothing",99,"12.86"
"P0125","Clothing",103,"54.53"
"P0017","Toys",115,"77.23"
"P0094","Groceries",59,"38.51"
"P0066","Clothing",125,"56.58"
"P0061","Clothing",151,"90.68"
"P0085","Electronics",119,"79.99"
"P0068","Electronics",119,"39.26"
"P0133","Clothing",53,"76.16"
"P0016","Clothing",128,"31.11"
"P0031","Electronics",117,"34.89"
"P0159","Electronics",56,"98.67"
"P0129","Furniture",83,"87.98"
"P0116","Furniture",47,"68.7"
"P0070","Electronics",105,"93.06"
"P0171","Electronics",33,"64.84"
"P0175","Electronics",61,"54.12"
"P0046","Clothing",75,"39.29"
"P0067","Furniture",56,"97.01"
"P0183","Electronics",66,"25.42"
"P0166","Groceries",68,"74.17"
"P0178","Clothing",64,"36.77"
"P0153","Furniture",64,"65.32"
"P0083","Toys",140,"99.48"
"P0069","Clothing",77,"88.85"
"P0125","Clothing",129,"42.32"
"P0017","Toys",59,"54.59"
"P0149","Furniture",170,"63.1"
"P0066","Clothing",94,"29.37"
"P0085","Electronics",26,"93.43"
"P0068","Electronics",117,"43.76"
"P0126","Clothing",126,"34.41"
"P0133","Clothing",76,"92.94"
"P0096","Toys",140,"74.06"
"P0016","Clothing",68,"40.92"
"P0031","Electronics",73,"29.2"
"P0129","Furniture",92,"32.8"
"P0116","Furniture",70,"20.79"
"P0070","Electronics",70,"31.15"
"P0171","Electronics",87,"23.82"
"P0175","Electronics",66,"92.31"
"P0046","Clothing",111,"24.08"
"P0067","Furniture",129,"54.02"
"P0183","Electronics",111,"41.55"
"P0166","Groceries",125,"64.98"
"P0079","Furniture",92,"91.6"
"P0178","Clothing",152,"46.68"
"P0057","Clothing",97,"47.76"
"P0153","Furniture",99,"31.33"
"P0083","Toys",81,"74.14"
"P0069","Clothing",131,"25.57"
"P0017","Toys",3,"89.65"
"P0149","Furniture",113,"25.9"
"P0094","Groceries",92,"12.07"
"P0066","Clothing",112,"46.85"
"P0061","Clothing",68,"65.98"
"P0085","Electronics",26,"39.57"
"P0068","Electronics",58,"72.93"
"P0126","Clothing",94,"33.57"
"P0133","Clothing",73,"96.16"
"P0096","Toys",97,"31.19"
"P0016","Clothing",73,"10.34"
"P0031","Electronics",95,"83.73"
"P0159","Electronics",189,"78"
"P0116","Furniture",130,"22"
"P0070","Electronics",116,"96.6"
"P0171","Electronics",146,"45.95"
"P0175","Electronics",36,"46.16"
"P0046","Clothing",80,"72.11"
"P0067","Furniture",81,"80.64"
"P0183","Electronics",129,"39.63"
"P0166","Groceries",50,"95.27"
"P0079","Furniture",89,"79.87"
"P0187","Clothing",103,"13.01"
"P0057","Clothing",32,"19.79"
"P0153","Furniture",40,"41.95"
"P0083","Toys",83,"73.55"
"P0069","Clothing",72,"93.31"
"P0125","Clothing",170,"69.63"
"P0017","Toys",156,"85.62"
"P0149","Furniture",109,"57.41"
"P0094","Groceries",65,"54.07"
"P0061","Clothing",75,"84.58"
"P0085","Electronics",97,"97.28"
"P0068","Electronics",74,"38.5"
"P0126","Clothing",182,"96.53"
"P0133","Clothing",42,"81.89"
"P0096","Toys",70,"78.33"
"P0016","Clothing",82,"25.37"
"P0031","Electronics",43,"61.23"
"P0159","Electronics",117,"61.26"
"P0116","Furniture",72,"25.42"
"P0070","Electronics",117,"65.3"
"P0171","Electronics",122,"99.05"
"P0175","Electronics",76,"35.65"
"P0046","Clothing",24,"54.51"
"P0067","Furniture",54,"29.53"
"P0183","Electronics",128,"96.58"
"P0166","Groceries",67,"59"
"P0079","Furniture",92,"90.36"
"P0187","Clothing",175,"85.65"
"P0178","Clothing",85,"89.25"
"P0057","Clothing",119,"88.15"
"P0153","Furniture",62,"28.18"
"P0083","Toys",75,"78.81"
"P0069","Clothing",136,"32.23"
"P0125","Clothing",101,"36.6"
"P0017","Toys",89,"82.79"
"P0149","Furniture",98,"44.07"
"P0094","Groceries",122,"44.77"
"P0066","Clothing",97,"32.28"
"P0061","Clothing",137,"11.75"
"P0085","Electronics",44,"89.53"
"P0068","Electronics",123,"80.79"
"P0126","Clothing",61,"28.53"
"P0133","Clothing",138,"39"
"P0096","Toys",74,"66.05"
"P0016","Clothing",50,"63.99"
"P0031","Electronics",72,"74.24"
"P0159","Electronics",102,"74.33"
"P0129","Furniture",111,"67.22"
"P0116","Furniture",140,"24.68"
"P0070","Electronics",12,"11.68"
"P0171","Electronics",72,"97.54"
"P0175","Electronics",127,"76.87"
"P0067","Furniture",47,"52.21"
"P0183","Electronics",116,"80.29"
"P0166","Groceries",94,"17.84"
"P0079","Furniture",92,"94.44"
"P0187","Clothing",66,"62.11"
"P0178","Clothing",121,"54.27"
"P0057","Clothing",48,"43.19"
"P0125","Clothing",94,"72.15"
"P0017","Toys",130,"90.44"
"P0149","Furniture",129,"54.18"
"P0094","Groceries",45,"73.75"
"P0066","Clothing",35,"37.72"
"P0061","Clothing",121,"88.7"
"P0085","Electronics",72,"60.19"
"P0126","Clothing",74,"99.89"
"P0133","Clothing",89,"43.73"
"P0096","Toys",105,"34.41"
"P0016","Clothing",92,"98.83"
"P0031","Electronics",129,"57.11"
"P0159","Electronics",58,"57.12"
"P0116","Furniture",97,"45.93"
"P0046","Clothing",129,"83.11"
"P0067","Furniture",88,"66.54"
"P0166","Groceries",45,"81.58"
"P0187","Clothing",62,"92.6"
"P0178","Clothing",108,"90.29"
"P0057","Clothing",137,"79.51"
"P0153","Furniture",100,"61.89"
"P0083","Toys",48,"79.13"
"P0125","Clothing",128,"17.93"
"P0149","Furniture",93,"90.64"
"P0094","Groceries",105,"88.84"
"P0066","Clothing",132,"82.92"
"P0061","Clothing",63,"97.16"
"P0085","Electronics",53,"87.8"
"P0068","Electronics",96,"71.58"
"P0126","Clothing",124,"96.66"
"P0096","Toys",186,"71.22"
"P0016","Clothing",150,"91.94"
"P0031","Electronics",101,"11.81"
"P0159","Electronics",34,"51.23"
"P0129","Furniture",71,"56.9"
"P0116","Furniture",120,"43.95"
"P0070","Electronics",46,"16.61"
"P0171","Electronics",68,"37.2"
"P0175","Electronics",136,"17.98"
"P0046","Clothing",39,"28.32"
"P0067","Furniture",107,"18.91"
"P0183","Electronics",53,"89.81"
"P0166","Groceries",78,"26.19"
"P0079","Furniture",113,"31.76"
"P0187","Clothing",51,"96.41"
"P0178","Clothing",126,"21.59"
"P0153","Furniture",133,"54.67"
"P0083","Toys",34,"66.46"
"P0069","Clothing",98,"65.69"
"P0125","Clothing",83,"13.67"
"P0017","Toys",24,"79.99"
"P0149","Furniture",181,"56.06"
"P0094","Groceries",21,"17.2"
"P0066","Clothing",116,"86.41"
"P0061","Clothing",60,"33.97"
"P0085","Electronics",150,"66.26"
"P0068","Electronics",111,"20"
"P0126","Clothing",107,"78.19"
"P0133","Clothing",98,"79.66"
"P0096","Toys",81,"21.69"
"P0159","Electronics",151,"88"
"P0129","Furniture",122,"28.31"
"P0070","Electronics",156,"96.33"
"P0171","Electronics",36,"81.54"
"P0175","Electronics",39,"56.01"
"P0046","Clothing",102,"28.74"
"P0067","Furniture",46,"30.69"
"P0183","Electronics",74,"98.31"
"P0166","Groceries",125,"75.89"
"P0079","Furniture",103,"66.9"
"P0187","Clothing",75,"44.83"
"P0178","Clothing",120,"84.3"
"P0057","Clothing",65,"82.69"
"P0153","Furniture",54,"80.41"
"P0083","Toys",68,"13.79"
"P0069","Clothing",72,"25.92"
"P0017","Toys",152,"57.78"
"P0066","Clothing",106,"95.68"
"P0061","Clothing",100,"44.49"
"P0085","Electronics",73,"58.84"
"P0126","Clothing",57,"78.91"
"P0133","Clothing",80,"82.59"
"P0016","Clothing",30,"59.83"
"P0129","Furniture",74,"44.07"
"P0116","Furniture",109,"16.6"
"P0070","Electronics",81,"22.73"
"P0171","Electronics",93,"85.93"
"P0175","Electronics",62,"16.07"
"P0046","Clothing",85,"97.49"
"P0067","Furniture",94,"92.37"
"P0166","Groceries",109,"70.66"
"P0079","Furniture",98,"98.02"
"P0178","Clothing",105,"40.37"
"P0057","Clothing",127,"10.86"
"P0153","Furniture",36,"84.24"
"P0083","Toys",60,"94.84"
"P0069","Clothing",104,"61.11"
"P0125","Clothing",114,"63.66"
"P0017","Toys",70,"85.91"
"P0149","Furniture",102,"11.68"
"P0094","Groceries",66,"39.3"
"P0061","Clothing",30,"28.82"
"P0085","Electronics",104,"46.2"
"P0126","Clothing",148,"31.73"
"P0133","Clothing",131,"18.25"
"P0016","Clothing",94,"14.74"
"P0031","Electronics",45,"99.27"
"P0159","Electronics",104,"94.88"
"P0129","Furniture",70,"46.23"
"P0116","Furniture",75,"94.57"
"P0070","Electronics",68,"23.67"
"P0171","Electronics",115,"31.47"
"P0175","Electronics",110,"36.85"
"P0046","Clothing",105,"66.07"
"P0183","Electronics",99,"23.53"
"P0166","Groceries",97,"45.97"
"P0079","Furniture",86,"91.88"
"P0187","Clothing",91,"52.85"
"P0178","Clothing",98,"17.35"
"P0057","Clothing",107,"86.43"
"P0153","Furniture",142,"71.9"
"P0083","Toys",87,"49.36"
"P0069","Clothing",142,"78.34"
"P0125","Clothing",101,"71.74"
"P0017","Toys",210,"31.81"
"P0149","Furniture",81,"48.79"
"P0094","Groceries",94,"95.15"
"P0066","Clothing",83,"81.65"
"P0061","Clothing",116,"51.91"
"P0085","Electronics",82,"59.57"
"P0068","Electronics",125,"49.27"
"P0126","Clothing",74,"96.32"
"P0133","Clothing",97,"77.31"
"P0096","Toys",39,"50.32"
"P0016","Clothing",133,"81.6"
"P0031","Electronics",43,"25.66"
"P0159","Electronics",70,"63.26"
"P0116","Furniture",95,"68.58"
"P0070","Electronics",66,"39.04"
"P0171","Electronics",77,"31.41"
"P0175","Electronics",65,"85.78"
"P0046","Clothing",53,"29.89"
"P0183","Electronics",85,"22.65"
"P0166","Groceries",83,"47.27"
"P0079","Furniture",74,"49"
"P0187","Clothing",73,"50.59"
"P0178","Clothing",88,"34.84"
"P0057","Clothing",151,"49.88"
"P0153","Furniture",57,"95.69"
"P0083","Toys",74,"97.76"
"P0069","Clothing",111,"84.84"
"P0125","Clothing",106,"56.59"
"P0017","Toys",176,"16.52"
"P0149","Furniture",44,"36.06"
"P0094","Groceries",103,"51.58"
"P0066","Clothing",39,"97.44"
"P0085","Electronics",85,"69.07"
"P0068","Electronics",77,"32.65"
"P0133","Clothing",70,"23.33"
"P0096","Toys",132,"53.74"
"P0016","Clothing",82,"21.57"
"P0031","Electronics",124,"27.88"
"P0159","Electronics",80,"49.2"
"P0129","Furniture",121,"73.45"
"P0116","Furniture",97,"21.44"
"P0070","Electronics",44,"42.21"
"P0171","Electronics",49,"44.25"
"P0175","Electronics",81,"44.78"
"P0046","Clothing",83,"20.59"
"P0067","Furniture",95,"84.84"
"P0166","Groceries",47,"89.14"
"P0079","Furniture",93,"25.3"
"P0187","Clothing",110,"76.63"
"P0178","Clothing",96,"21.89"
"P0057","Clothing",148,"26.95"
"P0153","Furniture",94,"57.31"
"P0083","Toys",98,"45.74"
"P0069","Clothing",98,"66.05"
"P0125","Clothing",83,"98.77"
"P0017","Toys",71,"20.91"
"P0149","Furniture",35,"46.7"
"P0094","Groceries",60,"94.6"
"P0066","Clothing",65,"45.82"
"P0061","Clothing",96,"72.77"
"P0085","Electronics",54,"49.25"
"P0126","Clothing",114,"33.01"
"P0133","Clothing",91,"49.18"
"P0096","Toys",80,"57.77"
"P0016","Clothing",68,"53.62"
"P0031","Electronics",132,"85.4"
"P0159","Electronics",60,"45.71"
"P0129","Furniture",122,"24.14"
"P0116","Furniture",90,"15.77"
"P0070","Electronics",62,"43.94"
"P0171","Electronics",71,"27.81"
"P0175","Electronics",90,"72.97"
"P0046","Clothing",72,"41.72"
"P0183","Electronics",65,"22.78"
"P0166","Groceries",86,"25.08"
"P0079","Furniture",97,"18.37"
"P0187","Clothing",89,"20.88"
"P0178","Clothing",112,"32.6"
"P0153","Furniture",41,"79.22"
"P0083","Toys",70,"71.18"
"P0069","Clothing",90,"45.39"
"P0125","Clothing",25,"37.56"
"P0149","Furniture",66,"83.04"
"P0094","Groceries",84,"23.02"
"P0066","Clothing",41,"29.26"
"P0061","Clothing",94,"63.87"
"P0126","Clothing",102,"91.23"
"P0133","Clothing",93,"53.37"
"P0096","Toys",56,"64.49"
"P0016","Clothing",103,"22.57"
"P0031","Electronics",89,"97.34"
"P0159","Electronics",56,"80.14"
"P0129","Furniture",66,"47.59"
"P0070","Electronics",81,"84.64"
"P0175","Electronics",124,"94.56"
"P0046","Clothing",93,"89.15"
"P0067","Furniture",108,"81.9"
"P0183","Electronics",61,"87.07"
"P0166","Groceries",89,"70.69"
"P0079","Furniture",48,"42.44"
"P0187","Clothing",61,"90.29"
"P0178","Clothing",199,"42"
"P0057","Clothing",81,"80.64"
"P0153","Furniture",62,"71.93"
"P0069","Clothing",124,"12.02"
"P0125","Clothing",140,"89.35"
"P0017","Toys",103,"26.75"
"P0149","Furniture",166,"33.18"
"P0094","Groceries",52,"93.92"
"P0066","Clothing",91,"16.75"
"P0061","Clothing",84,"40.2"
"P0085","Electronics",118,"13.16"
"P0068","Electronics",88,"36.29"
"P0126","Clothing",67,"88.43"
"P0133","Clothing",112,"12.55"
"P0096","Toys",101,"94.03"
"P0016","Clothing",111,"75.78"
"P0031","Electronics",82,"34.28"
"P0159","Electronics",63,"44.91"
"P0129","Furniture",148,"75.85"
"P0171","Electronics",43,"79.31"
"P0175","Electronics",106,"89.03"
"P0046","Clothing",102,"24.78"
"P0067","Furniture",72,"80.11"
"P0183","Electronics",88,"15.54"
"P0166","Groceries",44,"64.57"
"P0079","Furniture",117,"41.15"
"P0187","Clothing",40,"21.99"
"P0178","Clothing",94,"91.27"
"P0057","Clothing",116,"86.67"
"P0153","Furniture",76,"37.11"
"P0083","Toys",78,"17.83"
"P0069","Clothing",125,"19.24"
"P0125","Clothing",42,"30.86"
"P0017","Toys",50,"55.31"
"P0149","Furniture",60,"24.52"
"P0094","Groceries",70,"77.2"
"P0066","Clothing",72,"45.2"
"P0061","Clothing",142,"87"
"P0085","Electronics",80,"81.04"
"P0068","Electronics",106,"24.8"
"P0126","Clothing",74,"49.94"
"P0133","Clothing",72,"50.42"
"P0096","Toys",115,"80.77"
"P0031","Electronics",129,"72.48"
"P0159","Electronics",88,"54.28"
"P0129","Furniture",17,"67.38"
"P0116","Furniture",103,"17.65"
"P0070","Electronics",86,"36.23"
"P0171","Electronics",39,"10.64"
"P0175","Electronics",85,"91.58"
"P0067","Furniture",64,"34.01"
"P0183","Electronics",77,"85.94"
"P0079","Furniture",122,"35.97"
"P0187","Clothing",113,"62.97"
"P0178","Clothing",145,"55.35"
"P0057","Clothing",138,"11.44"
"P0153","Furniture",57,"52.97"
"P0083","Toys",78,"25.68"
"P0069","Clothing",71,"85.83"
"P0125","Clothing",76,"32.52"
"P0017","Toys",112,"92.23"
"P0149","Furniture",118,"68.36"
"P0094","Groceries",72,"14.43"
"P0066","Clothing",74,"21.33"
"P0085","Electronics",139,"72.94"
"P0068","Electronics",81,"32.51"
"P0126","Clothing",128,"66.42"
"P0133","Clothing",145,"58.44"
"P0096","Toys",83,"39.57"
"P0016","Clothing",57,"58.53"
"P0031","Electronics",106,"20.27"
"P0159","Electronics",62,"36.3"
"P0129","Furniture",83,"17.87"
"P0171","Electronics",106,"75.58"
"P0175","Electronics",96,"40.77"
"P0046","Clothing",116,"39.52"
"P0067","Furniture",100,"10.76"
"P0183","Electronics",137,"91.86"
"P0166","Groceries",56,"65.82"
"P0079","Furniture",106,"10.61"
"P0187","Clothing",147,"23.38"
"P0153","Furniture",80,"35.18"
"P0083","Toys",136,"40.31"
"P0069","Clothing",72,"31.78"
"P0125","Clothing",100,"84.75"
"P0017","Toys",154,"81.44"
"P0149","Furniture",69,"27.5"
"P0094","Groceries",99,"90.01"
"P0066","Clothing",81,"42.15"
"P0061","Clothing",100,"84.31"
"P0085","Electronics",79,"68.49"
"P0126","Clothing",80,"11.61"
"P0133","Clothing",101,"50.65"
"P0096","Toys",66,"88.32"
"P0016","Clothing",117,"32.1"
"P0159","Electronics",104,"70.03"
"P0129","Furniture",90,"13.95"
"P0116","Furniture",119,"65.93"
"P0070","Electronics",92,"43.16"
"P0171","Electronics",80,"13.58"
"P0046","Clothing",93,"44.99"
"P0067","Furniture",64,"60.5"
"P0183","Electronics",173,"33.55"
"P0166","Groceries",103,"33.58"
"P0079","Furniture",72,"56.63"
"P0187","Clothing",76,"99.4"
"P0178","Clothing",40,"73.78"
"P0057","Clothing",88,"72.64"
"P0153","Furniture",66,"39.41"
"P0083","Toys",89,"78.72"
"P0125","Clothing",103,"34.72"
"P0017","Toys",95,"40.13"
"P0094","Groceries",74,"82.45"
"P0066","Clothing",137,"79.63"
"P0061","Clothing",92,"36.29"
"P0085","Electronics",84,"54.15"
"P0068","Electronics",57,"64.69"
"P0126","Clothing",94,"13.75"
"P0133","Clothing",46,"37.03"
"P0096","Toys",130,"88.52"
"P0016","Clothing",135,"66.78"
"P0031","Electronics",91,"42.84"
"P0129","Furniture",54,"54.3"
"P0116","Furniture",47,"69.75"
"P0070","Electronics",38,"50.5"
"P0171","Electronics",73,"95.84"
"P0175","Electronics",61,"70.29"
"P0067","Furniture",73,"21.82"
"P0183","Electronics",121,"60.49"
"P0187","Clothing",69,"82.27"
"P0178","Clothing",96,"96.71"
"P0153","Furniture",39,"35.97"
"P0083","Toys",91,"20.86"
"P0069","Clothing",82,"58.56"
"P0125","Clothing",173,"99.39"
"P0017","Toys",123,"18.31"
"P0149","Furniture",97,"36.1"
"P0094","Groceries",79,"90.16"
"P0066","Clothing",69,"21.35"
"P0061","Clothing",52,"84.51"
"P0085","Electronics",104,"36.06"
"P0068","Electronics",180,"15.97"
"P0133","Clothing",112,"71.94"
"P0096","Toys",94,"91.21"
"P0031","Electronics",98,"59.79"
"P0159","Electronics",117,"62.41"
"P0129","Furniture",100,"14.82"
"P0116","Furniture",60,"63.56"
"P0070","Electronics",136,"86.44"
"P0171","Electronics",37,"55.84"
"P0175","Electronics",132,"50.72"
"P0067","Furniture",118,"62.35"
"P0183","Electronics",77,"91.08"
"P0166","Groceries",180,"31.42"
"P0079","Furniture",39,"70.21"
"P0187","Clothing",71,"58.88"
"P0178","Clothing",108,"90.06"
"P0153","Furniture",141,"54.82"
"P0083","Toys",74,"93.49"
"P0069","Clothing",152,"10.13"
"P0125","Clothing",100,"67.01"
"P0149","Furniture",133,"82.19"
"P0094","Groceries",98,"77.22"
"P0066","Clothing",70,"72.63"
"P0061","Clothing",32,"97.51"
"P0085","Electronics",52,"21.14"
"P0126","Clothing",86,"32.24"
"P0133","Clothing",79,"89.11"
"P0096","Toys",164,"44.6"
"P0031","Electronics",101,"28.98"
"P0159","Electronics",102,"20.79"
"P0129","Furniture",116,"69.77"
"P0116","Furniture",95,"57.06"
"P0070","Electronics",121,"97.47"
"P0175","Electronics",93,"16.82"
"P0046","Clothing",111,"68.94"
"P0067","Furniture",72,"56.72"
"P0183","Electronics",87,"70.45"
"P0166","Groceries",149,"65.22"
"P0079","Furniture",37,"32.03"
"P0178","Clothing",56,"25.87"
"P0057","Clothing",36,"11.16"
"P0153","Furniture",86,"68.75"
"P0083","Toys",55,"89.29"
"P0069","Clothing",72,"15.8"
"P0125","Clothing",60,"52.83"
"P0017","Toys",132,"73.31"
"P0149","Furniture",51,"27.46"
"P0094","Groceries",59,"69.56"
"P0066","Clothing",95,"94.84"
"P0061","Clothing",85,"29.15"
"P0085","Electronics",108,"39.33"
"P0068","Electronics",60,"31.32"
"P0126","Clothing",94,"66.08"
"P0133","Clothing",72,"71.09"
"P0096","Toys",156,"16.14"
"P0016","Clothing",74,"78.55"
"P0031","Electronics",96,"84.98"
